x_map,y_map,v_target,kappa,s
0.7947,-6.2320,6.5000,0.000000,10.3404
0.7947,-6.3408,6.5000,0.000000,10.4492
0.7947,-6.4497,6.5000,0.000000,10.5581
0.7947,-6.5585,6.5000,0.000000,10.6669
0.7947,-6.6674,6.5000,0.000100,10.7758
0.7947,-6.7762,6.5000,0.000278,10.8846
0.7947,-6.8851,6.5000,0.000172,10.9935
0.7947,-6.9939,6.5000,0.000147,11.1023
0.7947,-7.1028,6.5000,0.000404,11.2111
0.7947,-7.2116,6.5000,0.000000,11.3200
0.7947,-7.3204,6.5000,0.000000,11.4288
0.7947,-7.4293,6.5000,0.000000,11.5377
0.7947,-7.5381,6.5000,0.000000,11.6465
0.7947,-7.6470,6.5000,0.000000,11.7554
0.7947,-7.7558,6.5000,0.000000,11.8642
0.7947,-7.8647,6.5000,0.000000,11.9731
0.7946,-7.9735,6.5000,0.000000,12.0819
0.7946,-8.0824,6.5000,0.000000,12.1908
0.7946,-8.1912,6.5000,0.000000,12.2996
0.7946,-8.3001,6.4826,0.000000,12.4084
0.7946,-8.4089,6.4354,0.000000,12.5173
0.7946,-8.5178,6.3879,0.000000,12.6261
0.7946,-8.6266,6.3400,0.000000,12.7350
0.7946,-8.7354,6.2917,0.000517,12.8438
0.7946,-8.8443,6.2431,0.000033,12.9527
0.7946,-8.9531,6.1941,0.000000,13.0615
0.7946,-9.0620,6.1447,0.000000,13.1704
0.7946,-9.1708,6.0949,0.000469,13.2792
0.7946,-9.2797,6.0447,0.000081,13.3881
0.7946,-9.3885,5.9940,0.000000,13.4969
0.7946,-9.4974,5.9430,0.000000,13.6058
0.7946,-9.6062,5.8915,0.000000,13.7146
0.7946,-9.7151,5.8395,0.000000,13.8234
0.7946,-9.8239,5.7871,0.000000,13.9323
0.7946,-9.9328,5.7342,0.000000,14.0411
0.7945,-10.0416,5.6808,0.000000,14.1500
0.7945,-10.1504,5.6269,0.000000,14.2588
0.7945,-10.2593,5.5724,0.000000,14.3677
0.7945,-10.3681,5.5175,0.000000,14.4765
0.7945,-10.4770,5.4620,0.000000,14.5854
0.7945,-10.5858,5.4059,0.000000,14.6942
0.7945,-10.6947,5.3492,0.000000,14.8031
0.7945,-10.8035,5.2919,0.000289,14.9119
0.7945,-10.9124,5.2340,0.000262,15.0208
0.7945,-11.0212,5.1755,0.000265,15.1296
0.7945,-11.1301,5.1162,0.000286,15.2384
0.7945,-11.2389,5.0563,0.000000,15.3473
0.7945,-11.3478,4.9957,0.000000,15.4561
0.7945,-11.4566,4.9343,0.000000,15.5650
0.7945,-11.5654,4.8721,0.000000,15.6738
0.7945,-11.6743,4.8092,0.000000,15.7827
0.7945,-11.7831,4.7454,0.000000,15.8915
0.7945,-11.8920,4.6807,0.000000,16.0004
0.7944,-12.0008,4.6151,0.000000,16.1092
0.7944,-12.1097,4.5486,0.000000,16.2181
0.7944,-12.2185,4.4811,0.000000,16.3269
0.7944,-12.3274,4.4126,0.000000,16.4358
0.7944,-12.4362,4.3430,0.000000,16.5446
0.7944,-12.5451,4.2722,0.000000,16.6534
0.7944,-12.6539,4.2003,0.000084,16.7623
0.7944,-12.7628,4.1271,0.000391,16.8711
0.7944,-12.8716,4.0525,0.000535,16.9800
0.7944,-12.9804,3.9766,0.000613,17.0888
0.7944,-13.0893,3.8992,0.001438,17.1977
0.7943,-13.1981,3.8203,0.002566,17.3065
0.7943,-13.3070,3.7397,0.004920,17.4154
0.7942,-13.4158,3.6572,0.005394,17.5242
0.7940,-13.5247,3.5729,0.002630,17.6331
0.7938,-13.6335,3.4866,0.004587,17.7419
0.7936,-13.7424,3.3981,0.014230,17.8508
0.7936,-13.8512,3.3072,0.027049,17.9596
0.7939,-13.9601,3.2137,0.041209,18.0684
0.7948,-14.0689,3.1174,0.058344,18.1773
0.7963,-14.1777,3.0181,0.105432,18.2861
0.7990,-14.2865,2.9153,0.200456,18.3950
0.8041,-14.3953,2.8088,0.300719,18.5038
0.8128,-14.5038,2.6982,0.401148,18.6127
0.8262,-14.6118,2.5827,0.505367,18.7215
0.8456,-14.7188,2.4619,0.618619,18.8304
0.8721,-14.8244,2.3348,0.743591,18.9392
0.9070,-14.9274,2.2004,0.925886,19.0481
0.9521,-15.0264,2.0573,1.134112,19.1569
1.0090,-15.1191,1.9463,1.267108,19.2658
1.0781,-15.2030,1.8261,1.439494,19.3746
1.1593,-15.2750,1.7371,1.590797,19.4834
1.2518,-15.3320,1.6054,1.862462,19.5923
1.3538,-15.3692,1.6219,1.824802,19.7011
1.4611,-15.3856,1.7410,1.583664,19.8100
1.5697,-15.3833,1.8305,1.432483,19.9188
1.6766,-15.3643,1.9391,1.276609,20.0277
1.7800,-15.3305,2.0510,1.141099,20.1365
1.8784,-15.2842,2.1581,1.030647,20.2454
1.9711,-15.2272,2.3044,0.839698,20.3542
2.0582,-15.1620,2.4420,0.732631,20.4631
2.1398,-15.0900,2.5723,0.632462,20.5719
2.2162,-15.0125,2.6962,0.536724,20.6807
2.2881,-14.9308,2.8147,0.447587,20.7896
2.3558,-14.8456,2.9284,0.364206,20.8984
2.4201,-14.7578,3.0379,0.289302,21.0073
2.4817,-14.6680,3.1435,0.225241,21.1161
2.5410,-14.5768,3.2458,0.171139,21.2250
2.5986,-14.4844,3.3449,0.125656,21.3338
2.6549,-14.3913,3.4411,0.088778,21.4427
2.7104,-14.2976,3.5347,0.058490,21.5515
2.7652,-14.2036,3.6259,0.032345,21.6604
2.8197,-14.1094,3.7149,0.005774,21.7692
2.8741,-14.0151,3.8018,0.019981,21.8781
2.9288,-13.9210,3.8867,0.046569,21.9869
2.9839,-13.8271,3.9698,0.069828,22.0957
3.0398,-13.7337,4.0513,0.090038,22.2046
3.0965,-13.6408,4.1311,0.104629,22.3134
3.1543,-13.5486,4.2094,0.116556,22.4223
3.2133,-13.4571,4.2319,0.123813,22.5311
3.2735,-13.3664,4.1593,0.128629,22.6400
3.3349,-13.2766,4.0854,0.130884,22.7488
3.3977,-13.1876,4.0101,0.132339,22.8577
3.4617,-13.0996,3.9333,0.132371,22.9665
3.5270,-13.0125,3.8551,0.132742,23.0754
3.5935,-12.9264,3.7752,0.133126,23.1842
3.6612,-12.8412,3.6936,0.133921,23.2931
3.7302,-12.7570,3.6101,0.131508,23.4019
3.8004,-12.6738,3.5247,0.132431,23.5107
3.8718,-12.5917,3.4371,0.111079,23.6196
3.9442,-12.5104,3.3473,0.035659,23.7284
4.0169,-12.4293,3.2550,0.070073,23.8373
4.0890,-12.3478,3.1599,0.175776,23.9461
4.1594,-12.2649,3.0620,0.276212,24.0550
4.2274,-12.1799,2.9608,0.372869,24.1638
4.2919,-12.0922,2.8560,0.468339,24.2727
4.3518,-12.0013,2.7472,0.563505,24.3815
4.4060,-11.9070,2.6339,0.657507,24.4904
4.4533,-11.8091,2.5156,0.748500,24.5992
4.4925,-11.7076,2.3913,0.832466,24.7081
4.5224,-11.6030,2.2603,0.939532,24.8169
4.5414,-11.4958,2.1865,1.004046,24.9257
4.5486,-11.3873,2.2353,0.960646,25.0346
4.5445,-11.2786,2.2669,0.934073,25.1434
4.5293,-11.1709,2.3657,0.857677,25.2523
4.5042,-11.0651,2.4999,0.749571,25.3611
4.4706,-10.9617,2.6273,0.644333,25.4700
4.4297,-10.8608,2.7488,0.549368,25.5788
4.3830,-10.7626,2.8651,0.462720,25.6877
4.3313,-10.6668,2.9769,0.383475,25.7965
4.2757,-10.5733,3.0846,0.312137,25.9054
4.2169,-10.4817,3.1887,0.250300,26.0142
4.1556,-10.3917,3.2895,0.198563,26.1231
4.0924,-10.3031,3.3874,0.154439,26.2319
4.0278,-10.2155,3.4824,0.117350,26.3407
3.9620,-10.1288,3.5750,0.085488,26.4496
3.8954,-10.0427,3.6652,0.057950,26.5584
3.8283,-9.9570,3.7532,0.030401,26.6673
3.7609,-9.8716,3.8392,0.006959,26.7761
3.6935,-9.7861,3.9233,0.055501,26.8850
3.6267,-9.7001,4.0057,0.099748,26.9938
3.5608,-9.6135,4.0864,0.135432,27.1027
3.4962,-9.5259,4.1656,0.164074,27.2115
3.4332,-9.4372,4.2432,0.187138,27.3204
3.3720,-9.3472,4.3195,0.205716,27.4292
3.3128,-9.2558,4.3944,0.222687,27.5380
3.2558,-9.1631,4.4243,0.237767,27.6469
3.2013,-9.0689,4.3548,0.251113,27.7557
3.1494,-8.9732,4.2843,0.261509,27.8646
3.1002,-8.8761,4.2185,0.269721,27.9734
3.0539,-8.7776,4.1850,0.274065,28.0823
3.0105,-8.6778,4.1661,0.276549,28.1911
2.9702,-8.5767,4.1771,0.275103,28.3000
2.9329,-8.4745,4.2545,0.261664,28.4088
2.8985,-8.3712,4.3306,0.233022,28.5177
2.8668,-8.2671,4.4054,0.206714,28.6265
2.8374,-8.1623,4.4789,0.190285,28.7354
2.8102,-8.0569,4.5512,0.176722,28.8442
2.7850,-7.9510,4.6224,0.165678,28.9530
2.7618,-7.8446,4.6925,0.156962,29.0619
2.7403,-7.7379,4.7616,0.147929,29.1707
2.7206,-7.6309,4.8297,0.138294,29.2796
2.7025,-7.5236,4.8968,0.128486,29.3884
2.6859,-7.4160,4.9630,0.120055,29.4973
2.6707,-7.3082,5.0284,0.111149,29.6061
2.6568,-7.2003,5.0929,0.103445,29.7150
2.6441,-7.0922,5.1567,0.094832,29.8238
2.6326,-6.9839,5.2196,0.088106,29.9327
2.6220,-6.8756,5.2818,0.081282,30.0415
2.6125,-6.7672,5.3432,0.074654,30.1504
2.6038,-6.6587,5.4040,0.069111,30.2592
2.5959,-6.5501,5.4641,0.064475,30.3680
2.5888,-6.4415,5.5235,0.060551,30.4769
2.5824,-6.3328,5.5823,0.056920,30.5857
2.5767,-6.2241,5.6405,0.053807,30.6946
2.5717,-6.1154,5.6981,0.051435,30.8034
2.5672,-6.0067,5.7552,0.048809,30.9123
2.5633,-5.8979,5.8116,0.046827,31.0211
2.5600,-5.7891,5.8675,0.045222,31.1300
2.5572,-5.6803,5.9229,0.043646,31.2388
2.5549,-5.5715,5.8839,0.042882,31.3477
2.5531,-5.4626,5.8318,0.042741,31.4565
2.5518,-5.3538,5.7793,0.042091,31.5654
2.5511,-5.2449,5.7264,0.042010,31.6742
2.5508,-5.1361,5.6729,0.043047,31.7830
2.5510,-5.0272,5.6189,0.043985,31.8919
2.5518,-4.9184,5.5644,0.045015,32.0007
2.5531,-4.8096,5.5094,0.047975,32.1096
2.5549,-4.7007,5.4538,0.057082,32.2184
2.5575,-4.5919,5.3976,0.069807,32.3273
2.5608,-4.4831,5.3408,0.078614,32.4361
2.5651,-4.3744,5.2834,0.084557,32.5450
2.5704,-4.2657,5.2254,0.089024,32.6538
2.5768,-4.1570,5.1668,0.092618,32.7627
2.5842,-4.0484,5.1075,0.100014,32.8715
2.5928,-3.9399,5.0474,0.121697,32.9804
2.6029,-3.8315,4.9867,0.147512,33.0892
2.6147,-3.7233,4.9252,0.170009,33.1980
2.6285,-3.6154,4.8629,0.187348,33.3069
2.6445,-3.5077,4.7998,0.199937,33.4157
2.6628,-3.4004,4.7359,0.210645,33.5246
2.6836,-3.2936,4.6711,0.219034,33.6334
2.7070,-3.1873,4.6054,0.226310,33.7423
2.7329,-3.0816,4.5825,0.228582,33.8511
2.7615,-2.9765,4.6327,0.223657,33.9600
2.7926,-2.8722,4.6476,0.222224,34.0688
2.8262,-2.7687,4.6304,0.223870,34.1777
2.8624,-2.6660,4.6002,0.226819,34.2865
2.9010,-2.5643,4.5515,0.231706,34.3954
2.9422,-2.4635,4.5337,0.233523,34.5042
2.9860,-2.3639,4.5917,0.216850,34.6130
3.0321,-2.2653,4.5248,0.195322,34.7219
3.0803,-2.1677,4.4569,0.178756,34.8307
3.1304,-2.0711,4.3880,0.167838,34.9396
3.1822,-1.9753,4.3180,0.162262,35.0484
3.2357,-1.8806,4.2468,0.158743,35.1573
3.2909,-1.7867,4.1745,0.157640,35.2661
3.3476,-1.6938,4.1008,0.156840,35.3750
3.4060,-1.6020,4.0258,0.155424,35.4838
3.4658,-1.5111,3.9494,0.154188,35.5927
3.5272,-1.4212,3.8714,0.153575,35.7015
3.5901,-1.3323,3.7919,0.153369,35.8103
3.6545,-1.2446,3.7107,0.154015,35.9192
3.7203,-1.1579,3.6276,0.153139,36.0280
3.7876,-1.0723,3.5426,0.146341,36.1369
3.8562,-0.9878,3.4555,0.113381,36.2457
3.9258,-0.9042,3.3661,0.030834,36.3546
3.9957,-0.8207,3.2743,0.076448,36.4634
4.0650,-0.7368,3.1799,0.180829,36.5723
4.1325,-0.6514,3.0826,0.280247,36.6811
4.1975,-0.5641,2.9821,0.376014,36.7900
4.2588,-0.4742,2.8780,0.470553,36.8988
4.3154,-0.3812,2.7701,0.563423,37.0077
4.3662,-0.2850,2.6578,0.653623,37.1165
4.4100,-0.1855,2.5406,0.739321,37.2253
4.4457,-0.0827,2.4176,0.816348,37.3342
4.4721,0.0229,2.2881,0.916832,37.4430
4.4879,0.1305,2.2334,0.962320,37.5519
4.4923,0.2392,2.2815,0.922179,37.6607
4.4858,0.3478,2.3286,0.885201,37.7696
4.4690,0.4552,2.4448,0.803068,37.8784
4.4428,0.5608,2.5749,0.694234,37.9873
4.4087,0.6641,2.6987,0.591847,38.0961
4.3680,0.7650,2.8171,0.502443,38.2050
4.3218,0.8636,2.9308,0.423290,38.3138
4.2712,0.9599,3.0401,0.354514,38.4227
4.2169,1.0542,3.1457,0.295963,38.5315
4.1596,1.1467,3.2479,0.248914,38.6403
4.0998,1.2377,3.3469,0.211529,38.7492
4.0379,1.3272,3.4431,0.182050,38.8580
3.9742,1.4155,3.5366,0.157291,38.9669
3.9091,1.5027,3.6278,0.135461,39.0757
3.8426,1.5889,3.7167,0.115683,39.1846
3.7751,1.6743,3.8036,0.097935,39.2934
3.7067,1.7589,3.8885,0.080785,39.4023
3.6375,1.8430,3.9716,0.065906,39.5111
3.5678,1.9265,4.0529,0.049861,39.6200
3.4976,2.0097,4.1327,0.032767,39.7288
3.4270,2.0926,4.2110,0.014303,39.8377
3.3564,2.1754,4.2878,0.005882,39.9465
3.2858,2.2583,4.2477,0.026016,40.0553
3.2155,2.3413,4.1753,0.046087,40.1642
3.1455,2.4247,4.1017,0.066379,40.2730
3.0762,2.5086,4.0267,0.085120,40.3819
3.0076,2.5932,3.9503,0.104564,40.4907
2.9400,2.6785,3.8724,0.119412,40.5996
2.8736,2.7647,3.7929,0.130253,40.7084
2.8083,2.8518,3.7116,0.140204,40.8173
2.7444,2.9399,3.6286,0.146355,40.9261
2.6819,3.0290,3.5436,0.142027,41.0350
2.6208,3.1191,3.4565,0.129581,41.1438
2.5610,3.2100,3.3672,0.110795,41.2527
2.5023,3.3017,3.2754,0.087987,41.3615
2.4444,3.3939,3.1810,0.051910,41.4703
2.3871,3.4864,3.0837,0.006122,41.5792
2.3298,3.5790,2.9833,0.047803,41.6880
2.2721,3.6712,2.8793,0.140251,41.7969
2.2129,3.7626,2.7714,0.253056,41.9057
2.1513,3.8523,2.6592,0.364124,42.0146
2.0862,3.9395,2.5420,0.478308,42.1234
2.0166,4.0231,2.4191,0.602964,42.2323
1.9417,4.1020,2.2897,0.740850,42.3411
1.8607,4.1747,2.1525,0.895981,42.4500
1.7730,4.2390,2.0059,1.192955,42.5588
1.6777,4.2915,1.9023,1.326452,42.6676
1.5760,4.3297,1.7929,1.493210,42.7765
1.4695,4.3509,1.7031,1.654839,42.8853
1.3610,4.3528,1.5839,1.913258,42.9942
1.2544,4.3321,1.5695,1.948516,43.1030
1.1545,4.2895,1.6882,1.684182,43.2119
1.0641,4.2295,1.7690,1.533801,43.3207
0.9848,4.1552,1.8732,1.367944,43.4296
