x_map,y_map,v_target,kappa,s
0.7946,-8.6266,4.5000,0.000000,12.7350
0.7946,-8.7354,4.5000,0.000517,12.8438
0.7946,-8.8443,4.5000,0.000033,12.9527
0.7946,-8.9531,4.5000,0.000000,13.0615
0.7946,-9.0620,4.5000,0.000000,13.1704
0.7946,-9.1708,4.5000,0.000469,13.2792
0.7946,-9.2797,4.5000,0.000081,13.3881
0.7946,-9.3885,4.5000,0.000000,13.4969
0.7946,-9.4974,4.5000,0.000000,13.6058
0.7946,-9.6062,4.5000,0.000000,13.7146
0.7946,-9.7151,4.5000,0.000000,13.8234
0.7946,-9.8239,4.5000,0.000000,13.9323
0.7946,-9.9328,4.5000,0.000000,14.0411
0.7945,-10.0416,4.5000,0.000000,14.1500
0.7945,-10.1504,4.5000,0.000000,14.2588
0.7945,-10.2593,4.5000,0.000000,14.3677
0.7945,-10.3681,4.5000,0.000000,14.4765
0.7945,-10.4770,4.5000,0.000000,14.5854
0.7945,-10.5858,4.5000,0.000000,14.6942
0.7945,-10.6947,4.5000,0.000000,14.8031
0.7945,-10.8035,4.5000,0.000289,14.9119
0.7945,-10.9124,4.4801,0.000262,15.0208
0.7945,-11.0212,4.4313,0.000265,15.1296
0.7945,-11.1301,4.3819,0.000286,15.2384
0.7945,-11.2389,4.3319,0.000000,15.3473
0.7945,-11.3478,4.2814,0.000000,15.4561
0.7945,-11.4566,4.2302,0.000000,15.5650
0.7945,-11.5654,4.1784,0.000000,15.6738
0.7945,-11.6743,4.1260,0.000000,15.7827
0.7945,-11.7831,4.0729,0.000000,15.8915
0.7945,-11.8920,4.0191,0.000000,16.0004
0.7944,-12.0008,3.9646,0.000000,16.1092
0.7944,-12.1097,3.9093,0.000000,16.2181
0.7944,-12.2185,3.8532,0.000000,16.3269
0.7944,-12.3274,3.7963,0.000000,16.4358
0.7944,-12.4362,3.7385,0.000000,16.5446
0.7944,-12.5451,3.6798,0.000000,16.6534
0.7944,-12.6539,3.6201,0.000084,16.7623
0.7944,-12.7628,3.5595,0.000391,16.8711
0.7944,-12.8716,3.4978,0.000535,16.9800
0.7944,-12.9804,3.4350,0.000613,17.0888
0.7944,-13.0893,3.3710,0.001438,17.1977
0.7943,-13.1981,3.3058,0.002566,17.3065
0.7943,-13.3070,3.2393,0.004920,17.4154
0.7942,-13.4158,3.1714,0.005394,17.5242
0.7940,-13.5247,3.1020,0.002630,17.6331
0.7938,-13.6335,3.0310,0.004587,17.7419
0.7936,-13.7424,2.9583,0.014230,17.8508
0.7936,-13.8512,2.8838,0.027049,17.9596
0.7939,-13.9601,2.8073,0.041209,18.0684
0.7948,-14.0689,2.7286,0.058344,18.1773
0.7963,-14.1777,2.6477,0.105432,18.2861
0.7990,-14.2865,2.5641,0.200456,18.3950
0.8041,-14.3953,2.4778,0.300719,18.5038
0.8128,-14.5038,2.3883,0.401148,18.6127
0.8262,-14.6118,2.2953,0.505367,18.7215
0.8456,-14.7188,2.1984,0.618619,18.8304
0.8721,-14.8244,2.0971,0.743591,18.9392
0.9070,-14.9274,1.9906,0.925886,19.0481
0.9521,-15.0264,1.8780,1.134112,19.1569
1.0090,-15.1191,1.7767,1.267108,19.2658
1.0781,-15.2030,1.6670,1.439494,19.3746
1.1593,-15.2750,1.5857,1.590797,19.4834
1.2518,-15.3320,1.5000,1.862462,19.5923
1.3538,-15.3692,1.5000,1.824802,19.7011
1.4611,-15.3856,1.5893,1.583664,19.8100
1.5697,-15.3833,1.6710,1.432483,19.9188
1.6766,-15.3643,1.7701,1.276609,20.0277
1.7800,-15.3305,1.8723,1.141099,20.1365
1.8784,-15.2842,1.9700,1.030647,20.2454
1.9711,-15.2272,2.0776,0.839698,20.3542
2.0582,-15.1620,2.1799,0.732631,20.4631
2.1398,-15.0900,2.2775,0.632462,20.5719
2.2162,-15.0125,2.3712,0.536724,20.6807
2.2881,-14.9308,2.4613,0.447587,20.7896
2.3558,-14.8456,2.5482,0.364206,20.8984
2.4201,-14.7578,2.6323,0.289302,21.0073
2.4817,-14.6680,2.7137,0.225241,21.1161
2.5410,-14.5768,2.7928,0.171139,21.2250
2.5986,-14.4844,2.8697,0.125656,21.3338
2.6549,-14.3913,2.9445,0.088778,21.4427
2.7104,-14.2976,3.0176,0.058490,21.5515
2.7652,-14.2036,3.0889,0.032345,21.6604
2.8197,-14.1094,3.1585,0.005774,21.7692
2.8741,-14.0151,3.2267,0.019981,21.8781
2.9288,-13.9210,3.2935,0.046569,21.9869
2.9839,-13.8271,3.3590,0.069828,22.0957
3.0398,-13.7337,3.4232,0.090038,22.2046
3.0965,-13.6408,3.4862,0.104629,22.3134
3.1543,-13.5486,3.5481,0.116556,22.4223
3.2133,-13.4571,3.6089,0.123813,22.5311
3.2735,-13.3664,3.6007,0.128629,22.6400
3.3349,-13.2766,3.5397,0.130884,22.7488
3.3977,-13.1876,3.4777,0.132339,22.8577
3.4617,-13.0996,3.4145,0.132371,22.9665
3.5270,-13.0125,3.3502,0.132742,23.0754
3.5935,-12.9264,3.2845,0.133126,23.1842
3.6612,-12.8412,3.2176,0.133921,23.2931
3.7302,-12.7570,3.1492,0.131508,23.4019
3.8004,-12.6738,3.0793,0.132431,23.5107
3.8718,-12.5917,3.0078,0.111079,23.6196
3.9442,-12.5104,2.9345,0.035659,23.7284
4.0169,-12.4293,2.8594,0.070073,23.8373
4.0890,-12.3478,2.7822,0.175776,23.9461
4.1594,-12.2649,2.7028,0.276212,24.0550
4.2274,-12.1799,2.6210,0.372869,24.1638
4.2919,-12.0922,2.5366,0.468339,24.2727
4.3518,-12.0013,2.4493,0.563505,24.3815
4.4060,-11.9070,2.3587,0.657507,24.4904
4.4533,-11.8091,2.2646,0.748500,24.5992
4.4925,-11.7076,2.1663,0.832466,24.7081
4.5224,-11.6030,2.0634,0.939532,24.8169
4.5414,-11.4958,1.9960,1.004046,24.9257
4.5486,-11.3873,2.0406,0.960646,25.0346
4.5445,-11.2786,2.0694,0.934073,25.1434
4.5293,-11.1709,2.1596,0.857677,25.2523
4.5042,-11.0651,2.2581,0.749571,25.3611
4.4706,-10.9617,2.3526,0.644333,25.4700
4.4297,-10.8608,2.4433,0.549368,25.5788
4.3830,-10.7626,2.5309,0.462720,25.6877
4.3313,-10.6668,2.6155,0.383475,25.7965
4.2757,-10.5733,2.6974,0.312137,25.9054
4.2169,-10.4817,2.7769,0.250300,26.0142
4.1556,-10.3917,2.8543,0.198563,26.1231
4.0924,-10.3031,2.9295,0.154439,26.2319
4.0278,-10.2155,3.0029,0.117350,26.3407
3.9620,-10.1288,3.0746,0.085488,26.4496
3.8954,-10.0427,3.1446,0.057950,26.5584
3.8283,-9.9570,3.2131,0.030401,26.6673
3.7609,-9.8716,3.2801,0.006959,26.7761
3.6935,-9.7861,3.3458,0.055501,26.8850
3.6267,-9.7001,3.4103,0.099748,26.9938
3.5608,-9.6135,3.4735,0.135432,27.1027
3.4962,-9.5259,3.5356,0.164074,27.2115
3.4332,-9.4372,3.5967,0.187138,27.3204
3.3720,-9.3472,3.6567,0.205716,27.4292
3.3128,-9.2558,3.7158,0.222687,27.5380
3.2558,-9.1631,3.7739,0.237767,27.6469
3.2013,-9.0689,3.8311,0.251113,27.7557
3.1494,-8.9732,3.8875,0.261509,27.8646
3.1002,-8.8761,3.8510,0.269721,27.9734
3.0539,-8.7776,3.8203,0.274065,28.0823
3.0105,-8.6778,3.8032,0.276549,28.1911
2.9702,-8.5767,3.8131,0.275103,28.3000
2.9329,-8.4745,3.8698,0.261664,28.4088
2.8985,-8.3712,3.9257,0.233022,28.5177
2.8668,-8.2671,3.9807,0.206714,28.6265
2.8374,-8.1623,4.0350,0.190285,28.7354
2.8102,-8.0569,4.0886,0.176722,28.8442
2.7850,-7.9510,4.1415,0.165678,28.9530
2.7618,-7.8446,4.1938,0.156962,29.0619
2.7403,-7.7379,4.2454,0.147929,29.1707
2.7206,-7.6309,4.2963,0.138294,29.2796
2.7025,-7.5236,4.3467,0.128486,29.3884
2.6859,-7.4160,4.3965,0.120055,29.4973
2.6707,-7.3082,4.4457,0.111149,29.6061
2.6568,-7.2003,4.4944,0.103445,29.7150
2.6441,-7.0922,4.5000,0.094832,29.8238
2.6326,-6.9839,4.5000,0.088106,29.9327
2.6220,-6.8756,4.5000,0.081282,30.0415
2.6125,-6.7672,4.5000,0.074654,30.1504
2.6038,-6.6587,4.5000,0.069111,30.2592
2.5959,-6.5501,4.5000,0.064475,30.3680
2.5888,-6.4415,4.5000,0.060551,30.4769
2.5824,-6.3328,4.5000,0.056920,30.5857
2.5767,-6.2241,4.5000,0.053807,30.6946
2.5717,-6.1154,4.5000,0.051435,30.8034
2.5672,-6.0067,4.5000,0.048809,30.9123
2.5633,-5.8979,4.5000,0.046827,31.0211
2.5600,-5.7891,4.5000,0.045222,31.1300
2.5572,-5.6803,4.5000,0.043646,31.2388
2.5549,-5.5715,4.5000,0.042882,31.3477
2.5531,-5.4626,4.5000,0.042741,31.4565
2.5518,-5.3538,4.5000,0.042091,31.5654
2.5511,-5.2449,4.5000,0.042010,31.6742
2.5508,-5.1361,4.5000,0.043047,31.7830
2.5510,-5.0272,4.5000,0.043985,31.8919
2.5518,-4.9184,4.5000,0.045015,32.0007
2.5531,-4.8096,4.5000,0.047975,32.1096
2.5549,-4.7007,4.5000,0.057082,32.2184
2.5575,-4.5919,4.5000,0.069807,32.3273
2.5608,-4.4831,4.5000,0.078614,32.4361
2.5651,-4.3744,4.5000,0.084557,32.5450
2.5704,-4.2657,4.5000,0.089024,32.6538
2.5768,-4.1570,4.5000,0.092618,32.7627
2.5842,-4.0484,4.5000,0.100014,32.8715
2.5928,-3.9399,4.5000,0.121697,32.9804
2.6029,-3.8315,4.5000,0.147512,33.0892
2.6147,-3.7233,4.4555,0.170009,33.1980
2.6285,-3.6154,4.4064,0.187348,33.3069
2.6445,-3.5077,4.3567,0.199937,33.4157
2.6628,-3.4004,4.3065,0.210645,33.5246
2.6836,-3.2936,4.2556,0.219034,33.6334
2.7070,-3.1873,4.2042,0.226310,33.7423
2.7329,-3.0816,4.1832,0.228582,33.8511
2.7615,-2.9765,4.2290,0.223657,33.9600
2.7926,-2.8722,4.2261,0.222224,34.0688
2.8262,-2.7687,4.1743,0.223870,34.1777
2.8624,-2.6660,4.1218,0.226819,34.2865
2.9010,-2.5643,4.0686,0.231706,34.3954
2.9422,-2.4635,4.0148,0.233523,34.5042
2.9860,-2.3639,3.9602,0.216850,34.6130
3.0321,-2.2653,3.9048,0.195322,34.7219
3.0803,-2.1677,3.8486,0.178756,34.8307
3.1304,-2.0711,3.7917,0.167838,34.9396
3.1822,-1.9753,3.7338,0.162262,35.0484
3.2357,-1.8806,3.6750,0.158743,35.1573
3.2909,-1.7867,3.6153,0.157640,35.2661
3.3476,-1.6938,3.5546,0.156840,35.3750
3.4060,-1.6020,3.4928,0.155424,35.4838
3.4658,-1.5111,3.4299,0.154188,35.5927
3.5272,-1.4212,3.3659,0.153575,35.7015
3.5901,-1.3323,3.3005,0.153369,35.8103
3.6545,-1.2446,3.2339,0.154015,35.9192
3.7203,-1.1579,3.1659,0.153139,36.0280
3.7876,-1.0723,3.0964,0.146341,36.1369
3.8562,-0.9878,3.0252,0.113381,36.2457
3.9258,-0.9042,2.9524,0.030834,36.3546
3.9957,-0.8207,2.8777,0.076448,36.4634
4.0650,-0.7368,2.8011,0.180829,36.5723
4.1325,-0.6514,2.7222,0.280247,36.6811
4.1975,-0.5641,2.6411,0.376014,36.7900
4.2588,-0.4742,2.5573,0.470553,36.8988
4.3154,-0.3812,2.4707,0.563423,37.0077
4.3662,-0.2850,2.3810,0.653623,37.1165
4.4100,-0.1855,2.2877,0.739321,37.2253
4.4457,-0.0827,2.1905,0.816348,37.3342
4.4721,0.0229,2.0887,0.916832,37.4430
4.4879,0.1305,2.0388,0.962320,37.5519
4.4923,0.2392,2.0827,0.922179,37.6607
4.4858,0.3478,2.1257,0.885201,37.7696
4.4690,0.4552,2.2258,0.803068,37.8784
4.4428,0.5608,2.3215,0.694234,37.9873
4.4087,0.6641,2.4135,0.591847,38.0961
4.3680,0.7650,2.5021,0.502443,38.2050
4.3218,0.8636,2.5876,0.423290,38.3138
4.2712,0.9599,2.6704,0.354514,38.4227
4.2169,1.0542,2.7507,0.295963,38.5315
4.1596,1.1467,2.8287,0.248914,38.6403
4.0998,1.2377,2.9047,0.211529,38.7492
4.0379,1.3272,2.9787,0.182050,38.8580
3.9742,1.4155,3.0509,0.157291,38.9669
3.9091,1.5027,3.1214,0.135461,39.0757
3.8426,1.5889,3.1904,0.115683,39.1846
3.7751,1.6743,3.2579,0.097935,39.2934
3.7067,1.7589,3.3241,0.080785,39.4023
3.6375,1.8430,3.3889,0.065906,39.5111
3.5678,1.9265,3.4526,0.049861,39.6200
3.4976,2.0097,3.5151,0.032767,39.7288
3.4270,2.0926,3.5765,0.014303,39.8377
3.3564,2.1754,3.6368,0.005882,39.9465
3.2858,2.2583,3.6561,0.026016,40.0553
3.2155,2.3413,3.5960,0.046087,40.1642
3.1455,2.4247,3.5350,0.066379,40.2730
3.0762,2.5086,3.4729,0.085120,40.3819
3.0076,2.5932,3.4096,0.104564,40.4907
2.9400,2.6785,3.3451,0.119412,40.5996
2.8736,2.7647,3.2794,0.130253,40.7084
2.8083,2.8518,3.2123,0.140204,40.8173
2.7444,2.9399,3.1438,0.146355,40.9261
2.6819,3.0290,3.0738,0.142027,41.0350
2.6208,3.1191,3.0022,0.129581,41.1438
2.5610,3.2100,2.9288,0.110795,41.2527
2.5023,3.3017,2.8535,0.087987,41.3615
2.4444,3.3939,2.7761,0.051910,41.4703
2.3871,3.4864,2.6966,0.006122,41.5792
2.3298,3.5790,2.6146,0.047803,41.6880
2.2721,3.6712,2.5300,0.140251,41.7969
2.2129,3.7626,2.4424,0.253056,41.9057
2.1513,3.8523,2.3516,0.364124,42.0146
2.0862,3.9395,2.2571,0.478308,42.1234
2.0166,4.0231,2.1585,0.602964,42.2323
1.9417,4.1020,2.0552,0.740850,42.3411
1.8607,4.1747,1.9464,0.895981,42.4500
1.7730,4.2390,1.8311,1.192955,42.5588
1.6777,4.2915,1.7365,1.326452,42.6676
1.5760,4.3297,1.6367,1.493210,42.7765
1.4695,4.3509,1.5547,1.654839,42.8853
1.3610,4.3528,1.5000,1.913258,42.9942
1.2544,4.3321,1.5000,1.948516,43.1030
1.1545,4.2895,1.5411,1.684182,43.2119
1.0641,4.2295,1.6149,1.533801,43.3207
0.9848,4.1552,1.7100,1.367944,43.4296
